tr_id,p_id,c_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tr_date,product_first_sold_date
16516,41,3200,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-10-08,1997-05-10
16517,0,3260,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-02-07,2016-12-06
16518,68,2747,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-07-21,2010-08-20
16519,66,2359,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-01-06,2013-03-12
16520,82,3195,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-01-24,2015-08-10
16521,78,1093,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-05-25,2004-07-25
16522,69,1892,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-08-27,2015-08-02
16523,63,3405,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-11-08,1996-11-09
16524,63,2899,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-11-27,1993-05-26
16525,38,1144,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-11-01,2011-08-29
16526,0,1269,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-02-16,2003-02-16
16527,1,250,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-02-26,2012-09-15
16528,90,2851,TRUE,Cancelled,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-06-16,2004-01-16
16529,34,1282,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-09-21,2011-03-16
16530,82,2650,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-12-05,1997-08-25
16531,83,2263,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-11-25,2004-08-07
16532,1,300,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-07-27,2016-11-14
16533,60,3453,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-08-24,2011-08-24
16534,29,1194,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-10-23,2016-11-22
16535,70,196,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-01-18,1991-05-06
16536,8,214,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,2017-04-24,2011-04-16
16537,70,1968,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-05-03,2015-04-11
16538,36,3207,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-05-29,1995-12-19
16539,23,3455,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-01-16,1999-06-23
16540,72,2289,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-06-24,2002-08-31
16541,3,2637,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-04-25,2011-08-29
16542,0,1830,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-12-17,1993-07-15
16543,69,669,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-01-23,1992-10-02
16544,54,1902,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-02-22,1993-07-20
16545,44,3109,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-02-23,2014-07-28
16546,0,1555,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-03-14,2009-03-08
16547,33,1818,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-05-02,2003-03-18
16548,47,2490,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-11-22,2001-11-25
16549,55,1984,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-05-04,2004-08-17
16550,58,2510,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-03-18,2003-09-10
16551,53,144,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-12-24,1997-02-09
16552,10,1140,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-11-28,2016-07-09
16553,39,1068,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-10-01,2011-05-09
16554,62,2001,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-01-10,2014-03-03
16555,90,1291,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-01-17,2005-05-10
16556,33,2103,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-05-16,1992-10-11
16557,46,2401,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-04-11,2003-02-16
16558,40,3465,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-08-28,2015-06-17
16559,17,2984,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-06-09,1993-10-02
16560,0,344,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-08-31,1993-05-26
16561,20,611,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-07-27,2016-02-04
16562,11,881,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-01-10,2014-03-03
16563,0,968,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-09-16,1993-07-15
16564,86,2483,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-05-12,2004-08-07
16565,44,1649,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-10-20,2011-05-09
16566,30,3431,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-02-22,1991-11-10
16567,85,3382,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-03-21,2000-05-22
16568,40,1886,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-12-06,2006-02-02
16569,47,2914,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-06-24,2001-11-25
16570,90,1264,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-07-04,2005-05-10
16571,65,41,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-12-01,2015-05-21
16572,35,1551,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-12-08,1994-07-12
16573,97,2930,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-06-22,2016-03-29
16574,3,3096,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-12-15,2012-09-15
16575,19,1745,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-01-01,1993-05-26
16576,34,3417,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-03-08,2003-03-18
16577,0,1966,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-02-23,1999-07-26
16578,80,3165,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-10-04,1998-12-16
16579,99,700,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-05-30,1994-08-10
16580,90,1583,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-09-09,1999-07-26
16581,32,1953,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-08-18,1997-08-25
16582,0,2952,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-11-18,2016-03-29
16583,12,1106,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-12-06,2004-08-17
16584,59,436,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-08-28,1993-07-20
16585,90,563,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-11-27,2003-09-10
16586,42,3173,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-03-09,2011-05-09
16587,10,107,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-04-13,1996-11-09
16588,0,1611,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-11-15,2016-12-06
16589,78,283,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-07-28,2003-01-05
16590,92,74,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2017-04-22,1994-08-10
16591,0,2867,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-01-26,2016-12-06
16592,7,1850,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-11-16,1992-10-11
16593,20,1127,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-06-29,2010-05-05
16594,81,1421,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-11-03,1991-07-10
16595,68,2762,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-03-16,2010-08-20
16596,23,2324,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-07-28,1999-06-23
16597,59,1932,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-10-02,2010-11-05
16598,16,713,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-02-23,1993-07-15
16599,90,2160,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-09-08,2004-01-16
16600,56,766,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-12-14,1993-07-20
16601,82,1047,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-09-08,2015-08-10
16602,32,2942,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-01-18,1997-08-25
16603,0,1701,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-10-22,2004-12-18
16604,97,41,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-11-29,2016-03-29
16605,60,252,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-10-21,2010-08-20
16606,69,164,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-04-01,2000-05-22
16607,69,288,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-04-20,2011-01-10
16608,6,83,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-03-12,2004-09-28
16609,46,454,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-11-09,2007-12-11
16610,1,667,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-08-07,2011-01-10
16611,69,353,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-02-20,2016-11-22
16612,2,2274,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-11-05,2012-12-02
16613,17,3206,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-02-20,1996-11-09
16614,72,1617,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-07-16,2016-12-06
16615,66,109,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-12-22,1992-10-02
16616,71,659,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-06-20,2014-10-10
16617,36,3240,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-04-24,2010-06-07
16618,73,3249,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-01-04,2012-06-04
16619,80,1117,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-06-04,1997-01-25
16620,46,1449,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-04-02,1999-07-20
16621,90,2072,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-04-01,2002-10-10
16622,3,3146,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-05-27,2012-04-10
16623,93,786,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-01-02,2000-11-03
16624,47,3479,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-10-26,2006-10-01
16625,40,105,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-07-31,1991-08-05
16626,100,22,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-03-10,1991-05-06
16627,35,1463,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-08-14,2016-11-14
16628,65,585,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-03-13,1992-10-02
16629,51,2088,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-06-25,1991-01-21
16630,38,2105,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-12-07,2012-09-15
16631,66,2681,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-11-10,2002-08-31
16632,61,1817,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-09-30,1991-07-10
16633,26,1791,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-01-07,1999-06-23
16634,0,3448,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-10-06,2003-02-16
16635,67,1124,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-11-16,2006-05-22
16636,21,1549,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-10-16,1993-07-15
16637,2,67,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-08-04,2012-12-02
16638,55,2740,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-07-15,1998-12-17
16639,98,2259,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-07-22,2004-01-16
16640,88,1221,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-12-21,1993-10-02
16641,58,3176,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-01-04,2015-10-18
16642,4,455,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-10-04,2003-02-07
16643,49,3223,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-09-29,1991-01-21
16644,82,1881,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-04-21,2015-08-10
16645,96,478,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-02-22,1994-08-10
16646,28,3260,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2017-08-28,2011-04-16
16647,57,681,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-01-20,1998-12-17
16648,1,658,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-09-24,2004-09-28
16649,90,749,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-03-28,2005-05-10
16650,81,2310,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-02-11,2003-02-16
16651,64,1450,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-10-16,2012-05-18
16652,46,1347,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-03-19,2014-07-28
16653,71,761,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-08-07,2003-09-10
16654,27,406,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-08-15,1994-07-12
16655,16,3041,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-07-17,1996-11-09
16656,41,254,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-07-10,1993-07-15
16657,33,1089,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-04-10,1992-10-11
16658,97,592,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-02-17,2016-03-29
16659,45,55,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-01-08,2007-12-11
16660,63,307,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-01-04,1998-12-17
16661,0,1313,TRUE,Approved,Nio Cycles,Standard,"","",2061.38,556.0469512,2017-10-04,2004-08-17
16662,75,1105,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-05-08,2010-08-20
16663,45,944,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-05-11,1993-04-12
16664,36,1131,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-10-21,1995-12-19
16665,89,82,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-05-21,2010-06-07
16666,33,3050,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-01-19,2008-03-19
16667,56,262,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-09-03,1993-05-26
16668,73,1992,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-04-23,2003-09-09
16669,32,548,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-03-24,2003-09-10
16670,56,2019,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-09-28,1993-10-02
16671,57,360,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-08-27,2012-05-18
16672,52,2143,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-10-11,2016-02-04
16673,18,2638,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-10-02,2010-05-05
16674,52,577,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-12-28,2011-08-24
16675,6,2718,FALSE,Cancelled,Solex,Standard,high,medium,748.17,448.9,2017-01-26,2002-03-22
16676,58,259,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-01-09,2009-04-12
16677,88,2455,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-01-17,1998-12-16
16678,0,2904,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-09-09,2004-12-18
16679,7,1130,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-04-23,2004-09-28
16680,67,1469,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-07-03,2006-05-22
16681,94,2627,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-06-19,2002-10-10
16682,0,377,FALSE,Approved,Nio Cycles,Standard,"","",877.44,556.0469512,2017-03-11,2004-08-17
16683,60,1429,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-03-05,2012-05-18
16684,94,1315,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-12-25,1994-08-10
16685,19,2438,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-04-25,1999-06-23
16686,64,3472,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-07-15,2012-05-18
16687,13,1773,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-06-27,2016-07-09
16688,31,2212,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-05-05,1999-07-20
16689,74,1137,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-06-20,2000-05-22
16690,78,1378,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-04-26,2004-07-25
16691,81,1875,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-06-09,1999-12-04
16692,40,353,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-02-11,1991-08-05
16693,0,2871,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-04-24,2003-01-05
16694,1,3304,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-01-24,2016-11-14
16695,54,841,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-05-29,2015-08-02
16696,10,1455,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-06-03,2014-03-03
16697,37,174,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-03-10,1999-07-20
16698,96,439,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-02-12,2002-10-10
16699,87,1192,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-08-11,1997-08-25
16700,11,998,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-02-12,2003-08-05
16701,0,5034,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.2999878,2017-01-27,1997-08-25
16702,35,443,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-19,2016-11-14
16703,45,79,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-03-13,1993-04-12
16704,17,1925,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-05-14,1993-07-15
16705,35,2944,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-03-16,1994-07-12
16706,72,755,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-09-21,2016-12-06
16707,3,1116,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-01-19,2010-08-20
16708,73,733,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-11-14,2002-08-31
16709,36,2963,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-01-07,1997-05-10
16710,9,2564,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-04-11,1991-11-07
16711,19,1803,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-07-02,2009-03-08
16712,22,813,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-03-10,1993-07-15
16713,43,2824,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-08-19,1999-12-04
16714,2,1421,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-03-23,2012-12-02
16715,13,1228,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-07-19,2016-07-09
16716,50,1799,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-03-11,2003-02-16
16717,29,499,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-01-06,2016-11-22
16718,19,43,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-01-18,2009-03-08
16719,43,3117,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-05-01,2003-02-16
16720,98,730,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-07-23,2004-01-16
16721,15,1104,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-04-23,2005-12-07
16722,56,2049,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-04-13,1993-10-02
16723,0,2830,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-09-22,2012-12-02
16724,91,2306,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-05-01,2004-07-25
16725,90,3,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-06-26,2010-05-05
16726,40,112,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-01-24,2011-04-16
16727,35,1463,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-12,2012-09-15
16728,95,3340,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-07-17,2003-09-10
16729,77,2342,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-01-26,2011-01-10
16730,3,1102,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-31,2010-06-07
16731,15,3376,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-08-03,2005-12-07
16732,5,873,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-06-02,2014-03-03
16733,31,1030,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-01-15,2006-11-10
16734,24,2936,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-09-05,2010-11-05
16735,0,918,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-06-03,1993-07-15
16736,41,1864,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-04-28,1997-05-10
16737,87,3178,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-12-01,2013-06-09
16738,24,3196,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-10-29,2011-05-07
16739,34,2006,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-07-22,2010-05-05
16740,81,2375,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-11-17,1991-07-10
16741,8,2121,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2017-04-09,1994-09-09
16742,49,2592,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-05-31,1997-10-04
16743,47,1241,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-03-03,2012-04-10
16744,55,3477,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-03-23,1998-12-17
16745,23,2518,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-08-05,2001-11-25
16746,60,2880,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-08-31,2011-08-24
16747,3,1932,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-05-03,2005-08-09
16748,1,3301,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-11-18,2016-11-14
16749,0,1217,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-08-14,2012-12-02
16750,40,1421,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-07-11,2006-02-02
16751,3,1503,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-02-02,1993-05-26
16752,91,2859,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-03-07,2014-10-10
16753,79,1234,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-06-11,2003-09-09
16754,49,1730,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-05-21,2012-06-04
16755,5,752,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-02-21,2005-08-09
16756,21,297,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-12-22,2014-03-03
16757,59,1481,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-10-05,1993-07-20
16758,62,1808,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-03-08,2010-11-05
16759,27,256,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-12-30,2010-06-07
16760,14,349,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-05-08,1995-10-24
16761,69,3092,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-07-23,1992-10-02
16762,36,2492,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-11-27,2007-12-11
16763,9,1627,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-04-26,1991-11-07
16764,30,1783,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-07-30,2002-03-22
